"","logFC","logCPM","F","PValue","FDR"
"ENSMUSG00000068749.10",0.890901643833976,5.79091847839788,31.1425178744798,0.00159333675361169,0.0100124379414464
"ENSMUSG00000033855.16",-0.895708475392957,7.56278926245317,31.1393213475987,0.00159374457416913,0.0100124379414464
"ENSMUSG00000035873.9",0.810745691173176,7.15061712357351,31.1388145727769,0.00159380924262826,0.0100124379414464
"ENSMUSG00000017861.12",-1.11395379667815,2.91483990813065,31.1263610015759,0.00159539952778358,0.0100153520126688
"ENSMUSG00000006586.16",1.01094485999336,3.04159737202802,31.1257027278618,0.0015954836469085,0.0100153520126688
"ENSMUSG00000027560.5",3.67372498139244,-1.3981138332907,31.1054597448649,0.00159807336583241,0.0100278043171896
"ENSMUSG00000020609.15",-4.83912614826787,-0.0757380982728994,31.0945306366189,0.00159947389929674,0.0100300977244681
"ENSMUSG00000047649.10",1.26155745682575,3.84738538271547,31.0931482252084,0.00159965116908632,0.0100300977244681
"ENSMUSG00000006154.14",1.86989282517435,1.52173096867041,31.073276270999,0.00160220232265901,0.0100422885731207
"ENSMUSG00000047033.3",2.16088852846801,1.2675364424355,31.0605714999434,0.00160383622896792,0.0100487232414737
"ENSMUSG00000034875.6",0.858340109380804,3.96090019366758,31.0432760789992,0.00160606412888488,0.0100588732553589
"ENSMUSG00000025764.15",0.674439005182006,5.62386467508109,31.0275255118347,0.00160809665791605,0.0100677924322879
"ENSMUSG00000121135.1",-1.74860496540589,1.44547241058323,31.0216097906829,0.00160886094618104,0.0100687678050143
"ENSMUSG00000041037.9",0.95314299709517,5.88739605575064,31.0104637820087,0.0016103022974233,0.0100739781154871
"ENSMUSG00000022119.16",-0.655995059233671,5.93662307741382,30.999037732602,0.00161178166845884,0.010079422247917
"ENSMUSG00000105368.2",-2.50378156777807,0.315946688084488,30.9762253872484,0.00161474074471669,0.0100918532004905
"ENSMUSG00000027935.15",0.911066060043986,4.38177959223163,30.9743120819356,0.00161498925937625,0.0100918532004905
"ENSMUSG00000006395.18",0.82493246159017,3.93669054645498,30.962211863861,0.00161656212172992,0.0100978684138411
"ENSMUSG00000030670.17",2.67826015927645,0.290894282036024,30.9328823855678,0.0016203831239957,0.0101179168123611
"ENSMUSG00000024542.10",-0.734369537022548,5.62157690484015,30.9068376187509,0.00162378640463426,0.0101340993768982
"ENSMUSG00000056167.9",-0.692524891875055,5.60916486159117,30.9001499919508,0.00162466183309215,0.0101340993768982
"ENSMUSG00000035559.10",0.801003617879848,4.85095342417167,30.8990026311742,0.00162481208961812,0.0101340993768982
"ENSMUSG00000053925.6",-2.03844194658941,0.403574590641869,30.8722434339897,0.00162832174708649,0.0101507604948948
"ENSMUSG00000070469.13",2.73076370434553,8.85757734632064,30.8692858114678,0.00162871028669522,0.0101507604948948
"ENSMUSG00000036863.13",0.984818298310113,3.33785268816031,30.8393424289616,0.00163265095794328,0.0101713277547426
"ENSMUSG00000047123.9",0.739160620490677,4.6517754722705,30.8348769609766,0.00163323973193636,0.0101713277547426
"ENSMUSG00000097267.3",-1.8205698586055,1.97620854355715,30.8295107715384,0.00163394764491849,0.0101719080814395
"ENSMUSG00000034825.15",5.03080568647436,-1.05530910811585,30.802962900493,0.00163745595384724,0.0101899148808989
"ENSMUSG00000039242.11",-0.682759325897924,5.89118977938849,30.7743015361748,0.00164125496275301,0.0102083408224511
"ENSMUSG00000020062.8",5.28160493891856,0.585645417730928,30.7713207014296,0.00164165074808378,0.0102083408224511
"ENSMUSG00000025823.10",0.806943938348223,7.71860988076082,30.7657147349477,0.00164239543803338,0.0102091349786395
"ENSMUSG00000028445.8",8.35902157748828,-0.862891705477021,40.8297413167853,0.00164348207158239,0.0102108158740069
"ENSMUSG00000028651.13",0.86287883116772,3.99860883382,30.7543988678751,0.001643900011383,0.0102108158740069
"ENSMUSG00000032718.5",3.15947816969785,1.90238520806037,30.7256016217084,0.00164773731757461,0.0102308102791396
"ENSMUSG00000020520.15",0.711163141834087,7.16200422786813,30.7127374295168,0.00164945540334837,0.0102320294264326
"ENSMUSG00000099759.2",7.74629996328101,-1.41781493185305,40.7579511431207,0.00164978389137433,0.0102320294264326
"ENSMUSG00000036459.16",0.718930055340161,5.80731638354378,30.7102435537228,0.00164978875383587,0.0102320294264326
"ENSMUSG00000021982.15",-0.672790270897895,5.35860280620698,30.681014334073,0.00165370252863685,0.0102524600005073
"ENSMUSG00000041846.16",-0.67254547169451,5.78506566618373,30.6486728645047,0.00165804762210227,0.0102755483157027
"ENSMUSG00000062646.13",-0.806736394148645,5.03040880337284,30.6391021665345,0.00165933639910627,0.0102796852849163
"ENSMUSG00000027806.10",0.946389124541053,7.49043181431526,30.6129475078358,0.00166286523953947,0.0102946408971898
"ENSMUSG00000023010.16",0.804146763149668,9.32412278835165,30.6091993867225,0.00166337177172885,0.0102946408971898
"ENSMUSG00000028189.13",0.794097730063689,4.28409135977163,30.6073856857104,0.00166361695528407,0.0102946408971898
"ENSMUSG00000061787.16",1.03628787612699,8.40497702757665,30.578385012693,0.00166754400714629,0.0103150843686915
"ENSMUSG00000037697.20",-0.847227817340738,4.92798516804575,30.570727415465,0.00166858302479295,0.0103176544511394
"ENSMUSG00000034040.18",7.4881494952821,-1.64139492794796,40.535573158324,0.00166952352931855,0.0103196136868263
"ENSMUSG00000021798.15",1.68549978414663,2.59813982320138,30.5567937600309,0.00167047584494026,0.0103206561190608
"ENSMUSG00000085311.2",-2.72747478818455,-0.0990149786622367,30.5514772394178,0.00167119883112773,0.0103206561190608
"ENSMUSG00000049339.17",-0.713727506560682,6.4885160829831,30.5487980605853,0.00167156332864465,0.0103206561190608
"ENSMUSG00000031214.14",-1.11240139437364,4.44790052493727,30.5233297918473,0.00167503359520447,0.01033822487872
"ENSMUSG00000060981.8",2.20436395938479,0.21836851253706,30.5094312530627,0.00167693148261797,0.0103460795089037
"ENSMUSG00000005465.10",3.54185987115939,-0.626663620515058,30.4878285789876,0.00167988714787959,0.0103604519701691
"ENSMUSG00000028577.14",0.833940041483385,6.28603570174711,30.4757702290978,0.00168154001677324,0.0103667819141382
"ENSMUSG00000110411.2",3.47054604312098,0.471481590222111,30.4479605611875,0.00168536032078509,0.0103864645169575
"ENSMUSG00000021583.8",-0.822632533813114,5.24723657039134,30.4339394808631,0.00168729087624497,0.0103926228170369
"ENSMUSG00000021830.15",0.98398334453732,5.9360168268215,30.4280595410533,0.00168810136883572,0.0103926228170369
"ENSMUSG00000003411.11",-1.4155295769521,3.28570807095257,30.4270266397402,0.00168824379840425,0.0103926228170369
"ENSMUSG00000027933.12",0.698177973339694,5.74411378304758,30.4075277458811,0.00169093559397736,0.0104053221545345
"ENSMUSG00000042851.18",-0.868949905303626,3.85155303048394,30.3808703422808,0.00169462497574028,0.0104241485031875
"ENSMUSG00000040466.17",0.803101611636263,4.77831597235626,30.3336413871276,0.00170118812947927,0.0104589756666456
"ENSMUSG00000057110.16",-0.679861725023255,5.16054969842459,30.3266345691969,0.0017021647447063,0.0104589756666456
"ENSMUSG00000023764.19",-0.777573490801554,4.43199608620398,30.3265039198037,0.00170218296188292,0.0104589756666456
"ENSMUSG00000118394.2",5.85667990141425,-1.0950858157706,30.3086129692998,0.00170468007998916,0.0104701978859745
"ENSMUSG00000015092.10",0.667167165528359,6.76931328892735,30.2992567958567,0.0017059879274351,0.0104701978859745
"ENSMUSG00000016356.19",-1.13132579776283,4.26166637407318,30.2969697164393,0.00170630783113172,0.0104701978859745
"ENSMUSG00000110580.2",-4.22032950135584,-0.980992918426286,30.295307510015,0.00170654038185007,0.0104701978859745
"ENSMUSG00000040084.10",-0.82017920750163,4.35666464768562,30.2835433141546,0.00170818747082798,0.010476418858336
"ENSMUSG00000062232.15",0.670467972865611,5.43739562169476,30.2702633119011,0.00171004936011482,0.0104835133826983
"ENSMUSG00000068220.7",0.852584402743929,9.86893975528996,30.2662586686085,0.0017106113575443,0.0104835133826983
"ENSMUSG00000098488.8",-1.99010300756143,0.648219317469786,30.2611475577939,0.00171132899419432,0.0104840284586943
"ENSMUSG00000042462.5",1.11598776969047,2.81856346532992,30.2550517472273,0.00171218542017636,0.0104853930968387
"ENSMUSG00000035293.14",-1.23882095972284,5.16854285218791,30.230939465073,0.00171557872043817,0.0105022867506809
"ENSMUSG00000100281.2",-2.88525854608766,-0.724952661642137,30.2210815324457,0.00171696862780276,0.0105069082412176
"ENSMUSG00000051805.2",-2.4412261863788,0.154187805906391,30.2009763825642,0.00171980803471885,0.0105193418503214
"ENSMUSG00000100826.7",-1.53832929075138,3.23529297666948,30.1961964632821,0.00172048402301333,0.0105193418503214
"ENSMUSG00000091478.3",1.03590522826372,4.25040426071279,30.190562775134,0.0017212812131052,0.0105193418503214
"ENSMUSG00000036242.16",5.00788276375927,-1.07563508832282,30.1887110743294,0.00172154334505773,0.0105193418503214
"ENSMUSG00000021662.12",1.30582472492136,4.81846002081283,30.1804787103885,0.00172270939280942,0.0105219903546963
"ENSMUSG00000090958.3",0.904721464373954,5.07677196683807,30.1766747227312,0.00172324855630791,0.0105219903546963
"ENSMUSG00000110391.3",-2.33234354131137,0.00601484922599779,30.1510920781715,0.00172688046000073,0.010535510412477
"ENSMUSG00000059743.13",0.926865329506377,7.33885277583771,30.1474199081926,0.00172740263482633,0.010535510412477
"ENSMUSG00000043924.17",3.57115205072419,-1.2082819339964,30.1454404465213,0.00172768419833746,0.010535510412477
"ENSMUSG00000063108.16",-0.698809209443389,5.34728677925387,30.1431531596092,0.0017280096246729,0.010535510412477
"ENSMUSG00000034059.15",-1.13729861520251,2.53591094081539,30.1368454851291,0.00172890748417381,0.0105371020775779
"ENSMUSG00000039765.16",-0.792890408860066,4.98943363576977,30.1181958367166,0.00173156582831392,0.0105494181741938
"ENSMUSG00000024338.16",2.50363893537647,0.877819489536867,30.1115342479573,0.00173251671418008,0.0105513264886043
"ENSMUSG00000035878.14",1.65534943781574,2.96755840853725,30.0813825999228,0.00173682941782972,0.0105736999178912
"ENSMUSG00000031860.18",-1.30341025752743,2.67263472875872,30.0741448211965,0.00173786681663179,0.0105761243894101
"ENSMUSG00000000942.11",1.26948400488084,2.07313804233307,30.0419182899921,0.00174249602773812,0.0105995714595843
"ENSMUSG00000030922.13",1.45267437993332,1.81532721990306,30.0384113862507,0.00174300078210727,0.0105995714595843
"ENSMUSG00000014932.16",-0.76503368888541,5.52523033326084,30.0072865990208,0.00174748926753271,0.0106229628618162
"ENSMUSG00000032322.15",0.973638793999744,3.79616588298865,29.9882798188707,0.00175023788331699,0.0106355204861965
"ENSMUSG00000048582.8",3.75806846691934,0.309413129870896,29.9799685372043,0.00175144162790358,0.0106355204861965
"ENSMUSG00000027884.17",0.79846628191675,4.51933668283684,29.9787274707803,0.0017516214704852,0.0106355204861965
"ENSMUSG00000020875.10",-1.38931380442108,1.89934434578988,29.9752467370403,0.00175212599536906,0.0106355204861965
"ENSMUSG00000028647.14",1.16451380246221,2.95444674389741,29.9654104216123,0.00175355280692296,0.0106390281843983
"ENSMUSG00000019539.12",0.921720616137954,7.03246818916732,29.9624001246,0.00175398977984158,0.0106390281843983
"ENSMUSG00000090257.2",3.16212611647394,0.333690051608035,29.9488432524188,0.00175595950629872,0.0106444939302462
"ENSMUSG00000032679.13",0.861950042580698,4.66542572013464,29.9473444199826,0.00175617745993667,0.0106444939302462
"ENSMUSG00000070527.4",-1.91388420930325,0.622033718290887,29.9341065895026,0.00175810403052697,0.0106522692761368
"ENSMUSG00000025825.13",0.677105729345066,6.30668044069775,29.9121873129511,0.00176130032265532,0.0106659409843788
"ENSMUSG00000031586.18",-0.877327784944917,5.8424827166212,29.9097949923152,0.00176164964708451,0.0106659409843788
"ENSMUSG00000030868.7",1.00464727310093,5.46836835939912,29.8824599109464,0.00176564772453032,0.0106858541740762
"ENSMUSG00000103558.2",-2.12675222704331,0.391049033418208,29.8784844331037,0.00176623020282216,0.0106858541740762
"ENSMUSG00000023072.15",0.976085202145869,3.50105109086975,29.8702946711045,0.00176743096499398,0.0106892105912848
"ENSMUSG00000085936.9",-2.28399194167543,0.139936676773873,29.8569184790163,0.00176939451450892,0.0106971761167626
"ENSMUSG00000030101.16",0.65515841681303,7.10710196971007,29.8507739355547,0.00177029748391575,0.0106987262477553
"ENSMUSG00000031169.14",-1.22506831477515,3.16368177364664,29.8414591836893,0.00177166751452845,0.0106987570940979
"ENSMUSG00000017499.16",-1.21186996701754,2.59897652044603,29.8389696894519,0.00177203391573855,0.0106987570940979
"ENSMUSG00000043889.7",1.11987131732529,2.89626528184598,29.8375542013741,0.00177224229134722,0.0106987570940979
"ENSMUSG00000089774.3",1.64862269985523,7.15540649432079,29.8284356434197,0.00177358543622476,0.010702960690449
"ENSMUSG00000074240.6",-4.7704415827856,2.2843530446697,29.8221759913183,0.00177450826406463,0.0107046256819094
"ENSMUSG00000014444.18",0.982719930037317,8.3528885838475,29.7949472930533,0.00177852998449674,0.0107245774431624
"ENSMUSG00000002897.6",0.753385388477871,6.27582863134191,29.7910141626626,0.00177911192853574,0.0107245774431624
"ENSMUSG00000044881.8",1.18006207850651,2.57869472352636,29.7823216227376,0.00178039898274384,0.010728427519105
"ENSMUSG00000057406.17",-0.894994547941002,6.44714093612873,29.7655126210048,0.00178289135484878,0.0107395352197607
"ENSMUSG00000047514.7",0.70443972131505,7.27287770582123,29.7465633453779,0.00178570671788992,0.0107525797164937
"ENSMUSG00000036873.14",0.879280275943676,3.553820871899,29.7083475827776,0.00179140281911292,0.0107829546918376
"ENSMUSG00000040840.8",-1.20864620348355,3.27266141438109,29.6865125374871,0.00179466834859874,0.0107974972738052
"ENSMUSG00000044197.9",-0.824456252904862,4.41750762107189,29.6834708056407,0.00179512388954119,0.0107974972738052
"ENSMUSG00000038894.8",-1.27592493690625,4.25611890368196,29.6541611002993,0.00179952141180564,0.0108200148259985
"ENSMUSG00000022686.15",-7.42144842977243,-1.56343148698754,39.1099080667505,0.00180440742136742,0.010843607484522
"ENSMUSG00000025402.13",0.676538173675352,5.59760758304807,29.6153689137942,0.00180536399570795,0.010843607484522
"ENSMUSG00000056268.16",-1.56724804194631,5.35343491091361,29.615056389841,0.00180541116938768,0.010843607484522
"ENSMUSG00000024292.16",2.57833318461538,0.803008642388199,29.6097019100889,0.00180621965509628,0.0108445270801445
"ENSMUSG00000035189.18",5.0195478940936,-0.203820205362469,29.6042902003129,0.00180703727778528,0.0108454694495299
"ENSMUSG00000026825.18",-0.940722488233994,4.97572558393013,29.5999889691433,0.00180768748061905,0.0108454694495299
"ENSMUSG00000049511.6",1.90001614943292,1.22980201426751,29.5886048668948,0.00180940989929907,0.0108518686494026
"ENSMUSG00000028948.17",0.826376254892138,4.89798436101713,29.5634406290807,0.0018132251104112,0.0108708101094109
"ENSMUSG00000090136.5",1.11275681140342,3.5783721568691,29.5467522596085,0.00181576125342472,0.0108788466668619
"ENSMUSG00000005610.18",0.830285353683315,9.99470240255059,29.5457887704336,0.00181590782141968,0.0108788466668619
"ENSMUSG00000060924.16",-3.57989262172511,0.537343075022267,29.5416477550743,0.00181653794286211,0.0108788466668619
"ENSMUSG00000020044.14",1.57586027300904,10.7062633328363,29.4970683568025,0.00182334010122515,0.0109129380220242
"ENSMUSG00000001642.19",0.63793727557639,6.37377621139239,29.4922063327459,0.00182408404850886,0.0109129380220242
"ENSMUSG00000014361.6",1.25440202224946,4.94662154390006,29.4913898844999,0.00182420901486184,0.0109129380220242
"ENSMUSG00000071604.6",-1.66171674227266,1.42721484463731,29.4848271342455,0.00182521393481825,0.0109150036065911
"ENSMUSG00000087260.6",0.787688982345107,5.18997117483738,29.4790547366883,0.00182609844874151,0.0109163479159414
"ENSMUSG00000030451.17",0.756689536308887,7.63056709190771,29.4507859398746,0.00183043847182081,0.0109325046200826
"ENSMUSG00000025735.14",-2.18976889967951,0.741625142128467,29.4489767832641,0.00183071669909892,0.0109325046200826
"ENSMUSG00000031521.6",0.775531650490653,6.55775049774536,29.4485441480574,0.00183078324181113,0.0109325046200826
"ENSMUSG00000023286.17",0.754507886640882,4.9860827950701,29.422006483535,0.00183487118210618,0.0109521005033997
"ENSMUSG00000009575.15",-0.70104361698505,8.42589721181205,29.4186534264162,0.00183538857170045,0.0109521005033997
"ENSMUSG00000040675.18",0.833187121791295,5.58458498455109,29.3784478489979,0.00184160778303853,0.0109852501751761
"ENSMUSG00000006585.4",-0.977694378788246,3.39685519066078,29.3544052738158,0.00184534038627173,0.0110035486023922
"ENSMUSG00000047260.5",0.727755475972838,5.090546691054,29.3479916357039,0.00184633782368925,0.0110055302480497
"ENSMUSG00000022773.20",-0.888007278274906,4.30710384422451,29.3314071622871,0.00184892038067255,0.0110169555415876
"ENSMUSG00000090213.2",0.94289520791949,5.2067103607716,29.3189767821295,0.00185085924827122,0.011024538510131
"ENSMUSG00000032872.17",0.683211722767841,5.65407796220594,29.3104375611276,0.00185219276756672,0.0110285115958714
"ENSMUSG00000104406.2",-4.90279645566165,-0.867777944770353,29.2982966733724,0.00185409096710214,0.0110337053301245
